angle,pidout,speed,fps,elapsed
91.08823549523977,-143.74542873741723,143,64.00074072279335,171.076145
91.08823549523977,-143.74542873741723,143,64.00061646328946,171.092102
91.08823549523977,-143.74542873741723,143,64.00086476851045,171.107063
91.08823549523977,-143.74542873741723,143,64.00071733163384,171.123082
91.08823549523977,-143.74542873741723,143,64.00087246400706,171.138292
91.08823549523977,-143.74542873741723,143,64.00112142771977,171.153251
91.08823549523977,-143.74542873741723,143,64.00098671936586,171.169236
91.08823549523977,-216.55886355271463,216,64.00047480454474,171.18623
91.08823549523977,-216.55886355271463,216,64.00052448070586,171.201722
91.08823549523977,-216.55886355271463,216,64.00077338258882,171.216681
91.08823549523977,-216.55886355271463,216,64.00094673980088,171.231842
91.08823549523977,-216.55886355271463,216,64.0009903802891,171.24735
91.08823549523977,-216.55886355271463,216,64.00056352726824,171.264117
91.97604425335874,-216.55886355271463,216,64.00106829588329,171.278391
91.97604425335874,-538.8334427498987,538,64.00074239226568,171.294888
91.97604425335874,-538.8334427498987,538,64.00091343149705,171.310055
91.97604425335874,-538.8334427498987,538,64.00054950002118,171.326654
91.97604425335874,-538.8334427498987,538,64.00039331702594,171.342697
91.97604425335874,-538.8334427498987,538,64.00129489553403,171.355908
91.98991060824606,-538.8334427498987,538,64.00070172031238,171.373121
91.98991060824606,-538.8334427498987,538,64.00108031069576,171.387732
91.98991060824606,-398.2662932424882,398,64.00067134778973,171.404452
91.98991060824606,-398.2662932424882,398,64.0004263661619,171.420733
91.98991060824606,-398.2662932424882,398,64.00058349492966,171.435937
91.98991060824606,-398.2662932424882,398,64.00096606288261,171.450537
91.09517371021107,-398.2662932424882,398,64.00083608163483,171.46651
91.09517371021107,-398.2662932424882,398,64.00060908752783,171.482743
91.09517371021107,-398.2662932424882,398,64.00111283567625,171.497018
91.09517371021107,-71.20271705426447,71,64.00060860340061,171.513994
91.09517371021107,-71.20271705426447,71,64.00098278645238,171.528616
91.09517371021107,-71.20271705426447,71,64.00115394447815,171.543782
91.09517371021107,-71.20271705426447,71,64.00064387678735,171.560774
91.09517371021107,-71.20271705426447,71,64.00078854846439,171.576011
90.64761417086055,-71.20271705426447,71,64.00028122359959,171.592996
90.64761417086055,-71.20271705426447,71,64.00127063179994,171.605968
90.64761417086055,-55.47545554776383,55,64.00114931707033,171.621918
90.64761417086055,-55.47545554776383,55,64.00093144805757,171.638127
90.64761417086055,-55.47545554776383,55,64.00070653610857,171.654355
90.64761417086055,-55.47545554776383,55,64.00095439304339,171.669315
90.2,-55.47545554776383,55,64.00036233477795,171.686528
90.2,-55.47545554776383,55,64.00086401457624,171.700807
90.2,-55.47545554776383,55,64.00101861202616,171.716017
90.2,33.608724021129106,1033,64.00087205628233,171.732035
90.2,33.608724021129106,1033,64.0007944669217,171.747868
90.2,33.608724021129106,1033,64.00047320644613,171.764355
89.35238582913945,33.608724021129106,1033,64.00097986582963,171.77862
89.35238582913945,33.608724021129106,1033,64.00051931517338,171.795481
89.35238582913945,33.608724021129106,1033,64.00067460296373,171.810689
89.35238582913945,33.608724021129106,1033,64.00129732265061,171.824642
89.35238582913945,267.88394402238,1267,64.00094710694158,171.841207
89.35238582913945,267.88394402238,1267,64.00052136073406,171.857975
90.64761417086055,267.88394402238,1267,64.00102476113537,171.872248
90.64761417086055,267.88394402238,1267,64.00106599793881,171.887762
90.64761417086055,267.88394402238,1267,64.0012036554309,171.903017
90.64761417086055,267.88394402238,1267,64.00049957965172,171.920533
90.64761417086055,267.88394402238,1267,64.00056281410963,171.935988
90.64761417086055,-341.29266804350965,341,64.00106523826602,171.950263
90.64761417086055,-341.29266804350965,341,64.00084593231506,171.966477
90.64761417086055,-341.29266804350965,341,64.00051428340942,171.982993
90.64761417086055,-341.29266804350965,341,64.00054772561775,171.998528
90.64761417086055,-341.29266804350965,341,64.0010551773566,172.012789
90.64761417086055,-341.29266804350965,341,64.00104689668864,172.028436
90.64761417086055,-341.29266804350965,341,64.00092329658195,172.044393
90.64761417086055,-128.87522000124937,128,64.00058100345821,172.060938
90.64761417086055,-128.87522000124937,128,64.00026406719324,172.077415
90.64761417086055,-128.87522000124937,128,64.00117705451463,172.090585
90.64761417086055,-128.87522000124937,128,64.00057712658419,172.107823
90.64761417086055,-128.87522000124937,128,64.00024131390916,172.124351
90.64761417086055,-128.87522000124937,128,64.00112170723321,172.137608
90.64761417086055,-128.87522000124937,128,64.00089482754098,172.153843
90.64761417086055,-128.87522000124937,128,64.00055721548752,172.170376
89.35238582913945,-128.87522000124937,128,64.00058764387116,172.185919
89.35238582913945,-128.87522000124937,128,64.00120529699318,172.199882
89.35238582913945,-128.87522000124937,128,64.0008655156061,172.216421
89.35238582913945,-128.87522000124937,128,64.00086209271555,172.232055
89.35238582913945,-128.87522000124937,128,64.00055770587585,172.248499
89.35238582913945,-128.87522000124937,128,64.00069883538582,172.263744
88.45737597346225,666.1812456543339,1666,64.00088340490178,172.278872
88.45737597346225,666.1812456543339,1666,64.00075962813278,172.29483
88.45737597346225,666.1812456543339,1666,64.00063661714131,172.310786
88.45737597346225,666.1812456543339,1666,64.00064992953051,172.326375
88.45737597346225,666.1812456543339,1666,64.00088456997742,172.341368
88.45737597346225,666.1812456543339,1666,64.00040213905113,172.358292
88.45737597346225,666.1812456543339,1666,64.00053799437015,172.373551
86.66975513778091,955.8885446333383,1955,64.00096563552465,172.388024
86.66975513778091,955.8885446333383,1955,64.0011095845803,172.403261
86.66975513778091,955.8885446333383,1955,64.00051000895769,172.420501
86.66975513778091,955.8885446333383,1955,64.00073339876302,172.435524
86.66975513778091,955.8885446333383,1955,64.00098829540973,172.450462
86.66975513778091,955.8885446333383,1955,64.00076221092563,172.466696
87.11622484053102,955.8885446333383,1955,64.00127234923677,172.480946
87.11622484053102,500.6502254833098,1500,64.00068378701577,172.498157
87.11622484053102,500.6502254833098,1500,64.00119272578709,172.51241
87.11622484053102,500.6502254833098,1500,64.00121561736542,172.527973
87.11622484053102,500.6502254833098,1500,64.00072180620272,172.544929
87.11622484053102,500.6502254833098,1500,64.0005986061059,172.560886
88.02395574664126,500.6502254833098,1500,64.00083478644298,172.575874
88.02395574664126,500.6502254833098,1500,64.00073050987712,172.59178
88.02395574664126,244.36493781630833,1244,64.00056803907803,172.607843
88.02395574664126,244.36493781630833,1244,64.00119493614065,172.621777
88.02395574664126,244.36493781630833,1244,64.00033215992826,172.639729
88.02395574664126,244.36493781630833,1244,64.00056788485792,172.654718
89.35585556688807,244.36493781630833,1244,64.00123872020156,172.668533
89.35585556688807,244.36493781630833,1244,64.0009246894367,172.685005
89.35585556688807,244.36493781630833,1244,64.00097055882397,172.700506
89.35585556688807,-90.24682833120119,90,64.00101012052014,172.716024
89.35585556688807,-90.24682833120119,90,64.00088145800156,172.731996
89.35585556688807,-90.24682833120119,90,64.00056831763705,172.748466
89.35585556688807,-90.24682833120119,90,64.00081572822275,172.763423
89.35585556688807,-90.24682833120119,90,64.00069230483005,172.779381
89.35585556688807,-90.24682833120119,90,64.0005796453619,172.79531
89.35585556688807,-90.24682833120119,90,64.00045663689278,172.811267
89.35585556688807,128.18474218927463,1128,64.00069137642268,172.826258
89.35585556688807,128.18474218927463,1128,64.00046581138162,172.842492
89.35585556688807,128.18474218927463,1128,64.00025028535012,172.858699
89.35585556688807,128.18474218927463,1128,64.00123985626769,172.871651
88.91176450476023,128.18474218927463,1128,64.00074702435424,172.888607
88.91176450476023,128.18474218927463,1128,64.00124629500827,172.902883
88.91176450476023,128.18474218927463,1128,64.00111182775419,172.918871
88.91176450476023,289.38979774168024,1289,64.000776058561,172.935403
88.91176450476023,289.38979774168024,1289,64.00082002460016,172.950909
88.91176450476023,289.38979774168024,1289,64.0004910057543,172.967423
90.2,289.38979774168024,1289,64.00026194380537,172.983667
90.2,289.38979774168024,1289,64.0012456196185,172.996633
90.2,289.38979774168024,1289,64.00112269286299,173.01259
90.2,289.38979774168024,1289,64.00082520262107,173.029019
90.2,-251.07062121932364,251,64.00070233763967,173.044976
90.2,-251.07062121932364,251,64.00065567735653,173.060727
91.08823549523977,-251.07062121932364,251,64.00045667564284,173.07689
91.08823549523977,-251.07062121932364,251,64.00107079025678,173.090854
91.08823549523977,-251.07062121932364,251,64.00093981269937,173.106833
91.08823549523977,-251.07062121932364,251,64.00081477427156,173.122796
91.08823549523977,-251.07062121932364,251,64.00105978038597,173.137758
91.08823549523977,-362.22948477203676,362,64.00045757843844,173.155012
91.08823549523977,-362.22948477203676,362,64.00059317341251,173.17027
90.64761417086055,-362.22948477203676,362,64.0007187666431,173.185555
90.64761417086055,-362.22948477203676,362,64.00097588641843,173.200484
90.64761417086055,-362.22948477203676,362,64.00111768143452,173.215725
90.64761417086055,-362.22948477203676,362,64.00097312420361,173.231741
90.64761417086055,-362.22948477203676,362,64.00101145610024,173.247262
90.64761417086055,-56.61332280305692,56,64.00115911991959,173.262487
90.2,-56.61332280305692,56,64.00092189028553,173.278754
90.2,-56.61332280305692,56,64.00096206296953,173.29427
90.2,-56.61332280305692,56,64.00016986702136,173.31204
90.2,-56.61332280305692,56,64.0005734377531,173.326572
90.2,-56.61332280305692,56,64.00071553423014,173.341812
90.2,-56.61332280305692,56,64.0005445382068,173.3579
89.35238582913945,341.29266804350965,1341,64.00110375371435,173.37201
89.35238582913945,341.29266804350965,1341,64.00099144150967,173.387939
89.35238582913945,341.29266804350965,1341,64.0007643645082,173.404179
89.35238582913945,341.29266804350965,1341,64.00127285205552,173.418426
89.35238582913945,341.29266804350965,1341,64.00104541959884,173.434667
89.35238582913945,341.29266804350965,1341,64.00117188849677,173.449949
89.35238582913945,341.29266804350965,1341,64.00072018392822,173.466798
89.35585556688807,127.61570519850147,1127,64.00074336088119,173.48236
89.35585556688807,127.61570519850147,1127,64.0005304482005,173.498562
89.35585556688807,127.61570519850147,1127,64.00114343330546,173.512525
89.35585556688807,127.61570519850147,1127,64.00086081330676,173.528916
89.35585556688807,127.61570519850147,1127,64.00073239840557,173.544889
89.35585556688807,127.61570519850147,1127,64.00060953839434,173.560847
89.35585556688807,127.61570519850147,1127,64.00084435716526,173.575835
90.64414443311193,-339.4641162499886,339,64.00025991824731,173.593045
90.64414443311193,-339.4641162499886,339,64.00039887495467,173.608293
90.64414443311193,-339.4641162499886,339,64.00054075618885,173.623533
90.64414443311193,-339.4641162499886,339,64.00114334733973,173.637523
